C15	-3.0	-3.0	-0.000434511774018	-3.0	-2.40008690235	-2.70004345118	-2.85002172559	-2.55006517677	-0.000434511774017	-2.85002172559	-1.80017380471	-2.70004345118	-2.40008690235	-2.85002172559	-3.0	-2.70004345118	-2.70004345118	-2.55006517677	-2.55006517677	-2.70004345118	-2.70004345118	-2.70004345118	-6.27495373654	-11.5597097562	-8.3420296485	-4.90760221433	-6.61726453331	-5.94301515442	-5.31278059505	-9.69185621274	-0.000378869999555	-6.41922437435	-4.0500569861	-7.73266866836	-10.4492728007	-4.82785553808	-6.93880017886	-7.5781658265	-5.32190428493	-4.54202429368	-3.97575247962	-4.63278203132	-3.2900528304	-4.13418088769
C1	-3.0	-3.0	-0.000434511774018	-2.82355497128	-1.05910468409	-2.82355497128	-2.82355497128	-2.82355497128	-2.47066491384	-2.29421988512	-2.64710994256	-3.0	-2.47066491384	-2.1177748564	-3.0	-3.0	-0.000434511774018	-1.94132982768	-2.47066491384	-2.82355497128	-2.29421988512	-2.29421988512	-5.98937783498	-12.0540392964	-10.4101129237	-5.61094205956	-4.8166646611	-5.31030675171	-5.07009748848	-6.01991932633	-5.73325808362	-4.37228602795	-5.68317659023	-7.45780967957	-4.85656360764	-5.86196269736	-9.33122469764	-10.1791393864	-0.000160718693095	-6.15200127508	-3.88327938068	-4.89704860562	-3.8934317672	-5.56253483388
C16	-3.0	-3.0	-0.000434511774018	-3.0	-2.1177748564	-2.64710994256	-2.82355497128	-2.64710994256	-2.82355497128	-2.64710994256	-0.000434511774017	-2.82355497128	-2.64710994256	-2.64710994256	-3.0	-2.82355497128	-2.82355497128	-2.1177748564	-2.47066491384	-2.64710994256	-2.29421988512	-2.64710994256	-7.48094418823	-16.542355744	-10.7495775578	-5.50644715349	-7.47785583329	-10.9445031713	-7.50646945646	-5.84881101574	-6.41199287308	-5.74987287922	-3.17046544112e-05	-6.08831090569	-7.00170229187	-4.4291699603	-7.54155706075	-6.44454761772	-7.72848365549	-5.35264246229	-5.82283302397	-4.70196608978	-5.93689942821	-6.15922289947
C14	-3.0	-3.0	-0.000434511774018	-2.35723596681	-3.0	-3.0	-3.0	-2.57149064454	-2.78574532227	-2.78574532227	-2.35723596681	-0.000434511774017	-3.0	-2.14298128908	-2.78574532227	-2.78574532227	-3.0	-2.14298128908	-2.78574532227	-2.78574532227	-2.57149064454	-2.78574532227	-5.02059778042	-15.035864876	-9.79631181207	-4.88005822972	-4.85519547504	-8.76671445642	-7.01738011419	-6.97867422982	-7.25548953284	-5.52568318945	-6.51950582771	-2.8664381742e-05	-6.87997915927	-6.13432879143	-8.17504738492	-4.71327638884	-9.27708897415	-5.60402570714	-6.43863382518	-5.58526892228	-8.79473607356	-7.693692945
C9	-3.0	-3.0	-0.000434511774018	-3.0	-0.150412786185	-3.0	-3.0	-2.70004345118	-2.25010862794	-2.70004345118	-2.10013035353	-2.70004345118	-3.0	-2.40008690235	-3.0	-2.55006517677	-3.0	-2.10013035353	-2.55006517677	-2.85002172559	-2.70004345118	-2.55006517677	-6.99663173197	-7.43937505458	-5.93462255595	-4.4111384866	-0.15774116682	-3.19770322036	-2.28475573653	-4.01566577117	-6.00771293936	-3.49262461398	-6.90522179823	-4.80128343044	-2.42421104579	-4.32381451382	-6.08221035528	-5.57331379799	-1.90246874269	-7.01769272978	-2.91726110077	-2.36722137535	-3.4810332855	-3.58481835267
C6	-3.0	-3.0	-0.000434511774018	-3.0	-2.21064066099	-2.8421281322	-2.8421281322	-2.6842562644	-2.6842562644	-2.6842562644	-2.36851252879	-2.8421281322	-2.6842562644	-0.000434511774018	-3.0	-2.8421281322	-2.6842562644	-2.21064066099	-2.8421281322	-2.5263843966	-2.36851252879	-2.8421281322	-6.2681921285	-12.4464992722	-11.2489427201	-6.817351428	-5.13017241464	-6.40031447863	-6.85737592805	-5.27932894435	-5.55129522563	-7.49185963723	-4.24853535947	-7.01268283006	-8.06092475335	-6.38459816367e-05	-7.52894457419	-5.62741936497	-6.58231577872	-5.04932998085	-5.39660335499	-4.33244432293	-4.9231812155	-9.00776823549
C10	-3.0	-3.0	-0.000434511774018	-3.0	-2.29421988512	-2.82355497128	-2.82355497128	-2.82355497128	-2.82355497128	-2.64710994256	-2.82355497128	-2.82355497128	-2.47066491384	-2.1177748564	-3.0	-2.82355497128	-2.82355497128	-1.94132982768	-2.64710994256	-0.000434511774018	-2.29421988512	-2.82355497128	-7.41614857406	-14.7129712854	-10.4015180941	-7.51555779236	-5.36101383512	-11.1918221239	-8.76002269964	-8.57116085916	-6.25734241341	-5.86122062922	-4.97954755823	-5.49427496238	-6.49247334577	-5.53260354431	-11.7670775481	-6.24988982666	-6.95717256747	-4.60873664798	-6.31305018682	-2.69270926285e-05	-5.05408061293	-5.38846361688
C0	-3.0	-3.0	-0.000434511774018	-0.000434511774018	-2.38991888375	-2.44075897677	-2.44075897677	-2.64411934885	-2.38991888375	-2.59327925583	-2.49159906979	-2.79663962792	-2.23739860469	-2.38991888375	-2.89831981396	-2.84747972094	-2.49159906979	-2.03403823261	-2.28823869771	-2.69495944188	-2.54243916281	-2.7457995349	-3.92723190597	-11.0520592437	-10.3607954952	-7.60081852409e-05	-5.14497053445	-7.34803425162	-8.00434945183	-6.29093451092	-6.87515356078	-5.91723975488	-6.83363798129	-4.54084131004	-8.04038104616	-8.8633999108	-5.31188999028	-4.92361445605	-6.5382959298	-6.82007496793	-6.61272766265	-8.79365454125	-6.06807299893	-7.3092335077
C8	-3.0	-3.0	-0.000434511774018	-3.0	-1.57915318979	-2.8421281322	-0.000434511774019	-2.5263843966	-2.8421281322	-2.6842562644	-2.05276879319	-3.0	-2.36851252879	-2.6842562644	-3.0	-3.0	-2.5263843966	-1.73702505759	-2.5263843966	-2.8421281322	-2.36851252879	-2.6842562644	-5.03530770555	-10.4098718053	-9.33535050426	-6.92647960111	-4.79736730539	-5.8097663794	-0.000234147834255	-5.9819072731	-4.33153673732	-4.69531563403	-4.62157847698	-7.81809070141	-6.8382906866	-4.79722842135	-4.32315372841	-7.23783779597	-3.81943832797	-9.71324721527	-3.78948885991	-5.18095117908	-4.80250165989	-4.69870299533
C5	-3.0	-3.0	-0.000434511774018	-2.60875232762	-2.21750465525	-2.86958410921	-2.73916821842	-0.000434511774018	-2.86958410921	-2.73916821842	-2.34792054604	-2.60875232762	-2.73916821842	-2.60875232762	-2.86958410921	-2.73916821842	-2.73916821842	-1.69584109208	-2.73916821842	-2.86958410921	-2.47833643683	-2.47833643683	-5.85541333968	-9.22821929739	-10.5147216095	-5.71423346996	-5.18829767336	-5.09855148712	-6.4224174444	-4.34316198099e-05	-9.21504267883	-4.89805712538	-5.49820155955	-5.92306842544	-4.74914592021	-5.09270582855	-6.90943864662	-5.30450606537	-5.95677923464	-5.2347771423	-5.38689319066	-7.09583971132	-4.65786167773	-6.0379116021
C13	-3.0	-3.0	-0.000434511774018	-3.0	-2.33342989151	-2.83335747288	-2.83335747288	-2.83335747288	-2.83335747288	-2.83335747288	-2.16678736438	-2.83335747288	-2.66671494575	-2.50007241863	-3.0	-2.83335747288	-2.83335747288	-2.50007241863	-2.66671494575	-2.66671494575	-0.000434511774017	-2.83335747288	-7.1246377301	-12.1478476807	-11.7930635413	-5.82142301784	-5.38825545562	-9.53146805982	-7.54713301016	-5.56437379123	-6.38948356107	-5.17599854708	-5.65758916373	-9.21192500514	-11.0832376803	-4.9136330498	-10.8311608723	-4.28208496322	-7.10756310774	-5.44574107103	-5.97309919111	-4.99534765657	-4.21286080137e-05	-6.46849553697
C12	-3.0	-3.0	-0.000434511774018	-2.6842562644	-1.10553758638	-2.6842562644	-2.6842562644	-2.6842562644	-2.8421281322	-2.5263843966	-2.36851252879	-2.8421281322	-0.000434511774017	-2.5263843966	-3.0	-3.0	-2.5263843966	-2.21064066099	-2.36851252879	-2.6842562644	-2.05276879319	-2.6842562644	-7.07132409763	-11.4732524709	-9.626032987	-5.74776366811	-4.12813646459	-5.57690164735	-6.78061459289	-4.0476284988	-9.24666747949	-5.4517641785	-4.54743314986	-4.96971204578	-0.000423208961609	-5.1101175719	-7.59028154216	-6.01076204155	-4.14865969358	-4.69207202186	-4.66244889763	-3.23041222504	-7.05023685563	-4.28179070717
C7	-3.0	-3.0	-0.000434511774018	-3.0	-2.55006517677	-2.85002172559	-2.55006517677	-2.85002172559	-2.55006517677	-2.85002172559	-2.55006517677	-2.85002172559	-2.55006517677	-2.85002172559	-3.0	-2.55006517677	-2.85002172559	-2.10013035353	-0.000434511774018	-2.70004345118	-2.40008690235	-2.85002172559	-6.46024662894	-13.8093490026	-9.60490785706	-3.99677218799	-4.34441117025	-6.276296465	-6.4536461476	-6.00878367388	-4.74583152243	-4.02131789099	-4.03136950978	-4.59682455177	-6.46408843073	-4.51306538047	-7.1765427256	-4.68328339348	-5.37513339276	-3.41759570198	-0.000373219280597	-4.47682473284	-5.42535304979	-5.37281650343
C3	-3.0	-3.0	-0.000434511774018	-2.57149064454	-2.57149064454	-2.85716354818	-2.85716354818	-2.85716354818	-2.85716354818	-0.000434511774018	-2.42865419272	-2.71432709636	-2.85716354818	-2.2858177409	-2.85716354818	-2.85716354818	-2.85716354818	-1.85730838544	-2.42865419272	-2.71432709636	-2.57149064454	-2.85716354818	-5.95647268214	-14.493876665	-12.3128850197	-6.63046503485	-6.56221773801	-11.2556796298	-6.38509329706	-5.75992024311	-8.02728815945	-1.65035038791e-05	-5.58963955194	-5.40916262183	-7.96770768698	-7.25680234957	-10.4494206831	-5.26864979971	-6.5011837532	-5.76277808068	-5.04504486749	-5.65512457235	-5.06870031454	-6.80734056848
C2	-3.0	-3.0	-0.000434511774018	-3.0	-2.33342989151	-2.83335747288	-2.66671494575	-2.66671494575	-2.66671494575	-2.83335747288	-2.50007241863	-2.83335747288	-2.83335747288	-2.66671494575	-3.0	-2.83335747288	-2.83335747288	-0.000434511774017	-2.33342989151	-2.83335747288	-2.33342989151	-2.83335747288	-5.91687737487	-11.3498119972	-10.1472760892	-5.56221773801	-7.76103607099	-6.47963439127	-11.0167685004	-4.7740629962	-6.56386917057	-5.37794562774	-6.38698528709	-5.60716768049	-7.78739695057	-4.73512081363	-10.9983225242	-5.14892947838	-8.18589497217	-2.69270926267e-05	-5.61729511863	-6.30258843133	-5.68477299684	-5.49482152204
C11	-3.0	-3.0	-0.000434511774018	-2.62505431397	-3.0	-3.0	-3.0	-2.81252715699	-2.62505431397	-2.81252715699	-2.62505431397	-2.43758147096	-3.0	-2.43758147096	-2.81252715699	-0.000434511774018	-3.0	-2.25010862794	-2.62505431397	-2.43758147096	-2.25010862794	-2.62505431397	-7.45013391396	-15.5215272991	-11.8379795488	-7.12227571732	-6.19145549814	-10.8040533246	-9.194762925	-5.94113762258	-8.91648663044	-6.80787040681	-5.53762446619	-6.19847143969	-9.42060058101	-4.05830276486	-8.36012222437	-5.08154271426e-05	-14.3677280058	-4.75360729754	-7.1615110824	-5.33149201339	-6.08688316671	-5.98379427866
C4	-3.0	-3.0	-0.158306379575	-3.0	-1.26340945418	-0.158306379575	-2.5263843966	-2.8421281322	-2.6842562644	-2.5263843966	-2.5263843966	-2.8421281322	-2.8421281322	-2.6842562644	-3.0	-2.8421281322	-2.6842562644	-1.73702505759	-2.05276879319	-2.8421281322	-2.36851252879	-2.6842562644	-6.70631937697	-3.98504145235	-8.43003135048	-5.97460993889	-4.96110205252	-0.302492335623	-6.14659087336	-4.58003461151	-5.66340929144	-8.72295286483	-8.62088302563	-6.737562706	-5.15882159562	-5.00592659966	-4.49811521153	-6.97259946266	-5.72790470921	-6.05953555237	-4.26448390929	-8.84538872888	-7.44308045991	-6.34504712732
C17	-3.0	-3.0	-0.000434511774018	-2.00014483726	-2.25010862794	-2.75003620931	-2.87501810466	-2.62505431397	-2.75003620931	-2.62505431397	-2.75003620931	-2.37509052329	-2.87501810466	-2.1251267326	-2.00014483726	-2.75003620931	-2.87501810466	-2.1251267326	-2.75003620931	-2.75003620931	-2.00014483726	-0.750325883831	-5.79599270312	-9.70454465939	-10.273537021	-5.6997998876	-5.27994591084	-5.10824347748	-5.23770149958	-5.04714204694	-4.87790355225	-6.20487809241	-5.11056380161	-7.80121984941	-5.85660914155	-7.11016481032	-3.54848302228	-4.64676629692	-6.9466437975	-6.00256186445	-5.06409967917	-6.00545158807	-5.82756392132	-1.27597758918
