<END>	<START>	ArrayList	add	add:TRUE	addAll:FALSE	addAll:TRUE	clear	clone	get	indexOf	isEmpty:FALSE	isEmpty:TRUE	remove	remove:FALSE	remove:TRUE	set	size	toArray
XID:46	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -2.386113799933386 -7.113093791772883 -7.58468603150781 -4.127650232419177 -1.5910345548881435 -3.4252640101133043 -1.9232758362095128 -3.7780644001719947 -4.480749700160473 -5.753826523122265 -2.3459399917870334 -0.03805095400717045 -1.6456245326383272 -6.39576746495671 -4.252836875525656 -3.993846419853362 -4.947009961735857 -2.159506853075924 -2.134794721545412
XID:47	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -2.386113799933386 -7.113093791772883 -7.58468603150781 -4.127650232419177 -1.5910345548881435 -3.4252640101133043 -1.9232758362095128 -3.7780644001719947 -4.480749700160473 -5.753826523122265 -2.3459399917870334 -0.03805095400717045 -1.6456245326383272 -6.39576746495671 -4.252836875525656 -3.993846419853362 -4.947009961735857 -2.159506853075924 -2.134794721545412
XID:48	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -2.386113799933386 -7.113093791772883 -7.58468603150781 -4.127650232419177 -1.5910345548881435 -3.4252640101133043 -1.9232758362095128 -3.7780644001719947 -4.480749700160473 -5.753826523122265 -2.3459399917870334 -0.03805095400717045 -1.6456245326383272 -6.39576746495671 -4.252836875525656 -3.993846419853362 -4.947009961735857 -2.159506853075924 -2.134794721545412
XID:49	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -4.029074140581393 -8.675713428186443 -8.377930074762418 -5.5958421882863485 -4.577674493831838 -4.327129416125036 -3.82325489636424 -4.37533535713172 -5.7183803899877255 -6.4491738332273565 -0.000557122717814754 -4.893397789097094 -3.740499296591395 -6.556377205842995 -3.9173259094674284 -3.795828447936222 -5.325612893671889 -4.94993747575646 -3.370819842382887
XID:50	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0815387296647265 -6.520329693798989 -8.926890454941985 -4.570688696194607 -3.970303805039243 -4.426788294952906 -0.0011110423630643566 -6.407273780186564 -5.433933908797584 -5.361416905640536 -3.726267413051151 -2.954544014444108 -5.666599079592183 -5.305400942647984 -5.169166347999238 -4.174016603219012 -7.070221014631294 -5.647073063940215 -3.7826476801186373
XID:51	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -4.087356611162931 -8.81104902908117 -8.787064348485812 -6.5009483315179795 -4.310318287309194 -3.5772706699635357 -6.599881829993246 -0.0009569356490916207 -5.492397765592441 -8.089851765981653 -4.003972363008732 -6.391817472996116 -4.2335834346288435 -7.0774053170221745 -3.673881340617113 -4.398582153270275 -6.0652945507257865 -4.522980092483748 -2.8661099660143208
XID:52	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0815387296647265 -6.520329693798989 -8.926890454941985 -4.570688696194607 -3.970303805039243 -4.426788294952906 -0.0011110423630643566 -6.407273780186564 -5.433933908797584 -5.361416905640536 -3.726267413051151 -2.954544014444108 -5.666599079592183 -5.305400942647984 -5.169166347999238 -4.174016603219012 -7.070221014631294 -5.647073063940215 -3.7826476801186373
XID:53	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -0.0004345117740176917 -4.087356611162931 -8.81104902908117 -8.787064348485812 -6.5009483315179795 -4.310318287309194 -3.5772706699635357 -6.599881829993246 -0.0009569356490916207 -5.492397765592441 -8.089851765981653 -4.003972363008732 -6.391817472996116 -4.2335834346288435 -7.0774053170221745 -3.673881340617113 -4.398582153270275 -6.0652945507257865 -4.522980092483748 -2.8661099660143208
XID:54	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0815387296647265 -6.520329693798989 -8.926890454941985 -4.570688696194607 -3.970303805039243 -4.426788294952906 -0.0011110423630643566 -6.407273780186564 -5.433933908797584 -5.361416905640536 -3.726267413051151 -2.954544014444108 -5.666599079592183 -5.305400942647984 -5.169166347999238 -4.174016603219012 -7.070221014631294 -5.647073063940215 -3.7826476801186373
XID:55	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.058579013391433 -6.830058254463327 -6.555975513291548 -6.140629300217743 -3.1994203784308697 -0.001811741690495617 -4.1284650085059 -2.9278530802632043 -4.046874096492583 -6.470295089945177 -3.442563782771731 -5.337126057273289 -3.3906489492203025 -5.064004804946147 -5.196977396125604 -3.9175126363834707 -5.930739013715254 -4.749792317110055 -3.4160149920116525
XID:56	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.744204244111899 -7.526733517716956 -5.676226234619365 -2.9128186351609955 -3.3894484241045606 -4.934715392082468 -3.100836358522781 -3.8412154822765765 -5.639024333237563 -3.0114954448106706 -3.4910301497224543 -3.995051287507878 -3.8362484334592053 -3.708240549031434 -4.115203503602738 -4.168710738851223 -3.5545141152817212 -2.3780223638891225 -0.003976307592252395
XID:57	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.058579013391433 -6.830058254463327 -6.555975513291548 -6.140629300217743 -3.1994203784308697 -0.001811741690495617 -4.1284650085059 -2.9278530802632043 -4.046874096492583 -6.470295089945177 -3.442563782771731 -5.337126057273289 -3.3906489492203025 -5.064004804946147 -5.196977396125604 -3.9175126363834707 -5.930739013715254 -4.749792317110055 -3.4160149920116525
XID:58	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.5279255041012987 -9.044226649686905 -6.7049367539047555 -5.241532465271178 -3.7159190986768067 -5.335730436484905 -6.058709746153817 -4.420697822684154 -5.592148698535823 -6.487115575615378 -4.723395752216346 -4.73328158287891 -3.680683613965859 -6.354282078731253 -3.787780424172995 -5.896613675832032 -6.880985085597255 -0.0013261866758766008 -2.678438849630984
XID:59	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.6554976927846727 -9.517340759316665 -7.929053837553075 -5.256650185434434 -4.489876084206426 -5.927819977568435 -5.070492180748793 -3.153599171274309 -5.446784698597862 -4.842806245520433 -2.9987380383226605 -6.457196972760801 -3.8302550502348325 -4.939729110978195 -0.0024816870178505906 -4.309942207167712 -6.580979900028741 -2.799403917641313 -2.718934800815488
XID:60	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -3.058579013391433 -6.830058254463327 -6.555975513291548 -6.140629300217743 -3.1994203784308697 -0.001811741690495617 -4.1284650085059 -2.9278530802632043 -4.046874096492583 -6.470295089945177 -3.442563782771731 -5.337126057273289 -3.3906489492203025 -5.064004804946147 -5.196977396125604 -3.9175126363834707 -5.930739013715254 -4.749792317110055 -3.4160149920116525
XID:61	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.856704092875928 -9.136760437219909 -8.81072590478938 -9.473870165087158 -4.436914231252259 -3.874616339532293 -5.523925207081524 -4.293277951530149 -5.762468828430193 -7.976813409927239 -3.398163727942876 -4.953204484246515 -0.0012142460708726372 -7.042227549646196 -5.197595753123056 -7.190224201876101 -6.773841056602853 -4.445340063195698 -2.7046198518197113
XID:62	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.058579013391433 -6.830058254463327 -6.555975513291548 -6.140629300217743 -3.1994203784308697 -0.001811741690495617 -4.1284650085059 -2.9278530802632043 -4.046874096492583 -6.470295089945177 -3.442563782771731 -5.337126057273289 -3.3906489492203025 -5.064004804946147 -5.196977396125604 -3.9175126363834707 -5.930739013715254 -4.749792317110055 -3.4160149920116525
XID:63	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -4.029074140581393 -8.675713428186443 -8.377930074762418 -5.5958421882863485 -4.577674493831838 -4.327129416125036 -3.82325489636424 -4.37533535713172 -5.7183803899877255 -6.4491738332273565 -0.000557122717814754 -4.893397789097094 -3.740499296591395 -6.556377205842995 -3.9173259094674284 -3.795828447936222 -5.325612893671889 -4.94993747575646 -3.370819842382887
XID:64	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.058579013391433 -6.830058254463327 -6.555975513291548 -6.140629300217743 -3.1994203784308697 -0.001811741690495617 -4.1284650085059 -2.9278530802632043 -4.046874096492583 -6.470295089945177 -3.442563782771731 -5.337126057273289 -3.3906489492203025 -5.064004804946147 -5.196977396125604 -3.9175126363834707 -5.930739013715254 -4.749792317110055 -3.4160149920116525
XID:65	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -3.058579013391433 -6.830058254463327 -6.555975513291548 -6.140629300217743 -3.1994203784308697 -0.001811741690495617 -4.1284650085059 -2.9278530802632043 -4.046874096492583 -6.470295089945177 -3.442563782771731 -5.337126057273289 -3.3906489492203025 -5.064004804946147 -5.196977396125604 -3.9175126363834707 -5.930739013715254 -4.749792317110055 -3.4160149920116525
XID:66	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -4.029074140581393 -8.675713428186443 -8.377930074762418 -5.5958421882863485 -4.577674493831838 -4.327129416125036 -3.82325489636424 -4.37533535713172 -5.7183803899877255 -6.4491738332273565 -0.000557122717814754 -4.893397789097094 -3.740499296591395 -6.556377205842995 -3.9173259094674284 -3.795828447936222 -5.325612893671889 -4.94993747575646 -3.370819842382887
XID:67	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -0.0004345117740176917 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -3.058579013391433 -6.830058254463327 -6.555975513291548 -6.140629300217743 -3.1994203784308697 -0.001811741690495617 -4.1284650085059 -2.9278530802632043 -4.046874096492583 -6.470295089945177 -3.442563782771731 -5.337126057273289 -3.3906489492203025 -5.064004804946147 -5.196977396125604 -3.9175126363834707 -5.930739013715254 -4.749792317110055 -3.4160149920116525
XID:68	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -0.0004345117740176917 -3.0 -0.0004345117740176917 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -4.087356611162931 -8.81104902908117 -8.787064348485812 -6.5009483315179795 -4.310318287309194 -3.5772706699635357 -6.599881829993246 -0.0009569356490916207 -5.492397765592441 -8.089851765981653 -4.003972363008732 -6.391817472996116 -4.2335834346288435 -7.0774053170221745 -3.673881340617113 -4.398582153270275 -6.0652945507257865 -4.522980092483748 -2.8661099660143208
XID:69	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0815387296647265 -6.520329693798989 -8.926890454941985 -4.570688696194607 -3.970303805039243 -4.426788294952906 -0.0011110423630643566 -6.407273780186564 -5.433933908797584 -5.361416905640536 -3.726267413051151 -2.954544014444108 -5.666599079592183 -5.305400942647984 -5.169166347999238 -4.174016603219012 -7.070221014631294 -5.647073063940215 -3.7826476801186373
XID:70	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.058579013391433 -6.830058254463327 -6.555975513291548 -6.140629300217743 -3.1994203784308697 -0.001811741690495617 -4.1284650085059 -2.9278530802632043 -4.046874096492583 -6.470295089945177 -3.442563782771731 -5.337126057273289 -3.3906489492203025 -5.064004804946147 -5.196977396125604 -3.9175126363834707 -5.930739013715254 -4.749792317110055 -3.4160149920116525
XID:71	-3.0 -3.0 -0.0004345117740176917 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.4014152028107496 -5.493761579049489 -8.661453867703266 -4.689400140044072 -0.001359730918849954 -3.304858186818391 -3.3929548009354815 -3.6056709195969687 -5.1081081153723025 -5.2654281748693865 -4.355934808213888 -3.5502732831432957 -5.132145531991003 -4.527796641155673 -4.671901861639623 -4.333088150738114 -7.009787277671025 -4.153630100493149 -2.9815533299345476
XID:72	-3.0 -3.0 -0.0004345117740176917 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.744204244111899 -7.526733517716956 -5.676226234619365 -2.9128186351609955 -3.3894484241045606 -4.934715392082468 -3.100836358522781 -3.8412154822765765 -5.639024333237563 -3.0114954448106706 -3.4910301497224543 -3.995051287507878 -3.8362484334592053 -3.708240549031434 -4.115203503602738 -4.168710738851223 -3.5545141152817212 -2.3780223638891225 -0.003976307592252395
XID:73	-3.0 -3.0 -0.0004345117740176917 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.4014152028107496 -5.493761579049489 -8.661453867703266 -4.689400140044072 -0.001359730918849954 -3.304858186818391 -3.3929548009354815 -3.6056709195969687 -5.1081081153723025 -5.2654281748693865 -4.355934808213888 -3.5502732831432957 -5.132145531991003 -4.527796641155673 -4.671901861639623 -4.333088150738114 -7.009787277671025 -4.153630100493149 -2.9815533299345476
XID:74	-3.0 -3.0 -0.0004345117740176917 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.5279255041012987 -9.044226649686905 -6.7049367539047555 -5.241532465271178 -3.7159190986768067 -5.335730436484905 -6.058709746153817 -4.420697822684154 -5.592148698535823 -6.487115575615378 -4.723395752216346 -4.73328158287891 -3.680683613965859 -6.354282078731253 -3.787780424172995 -5.896613675832032 -6.880985085597255 -0.0013261866758766008 -2.678438849630984
XID:75	-3.0 -3.0 -0.0004345117740176917 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -3.744204244111899 -7.526733517716956 -5.676226234619365 -2.9128186351609955 -3.3894484241045606 -4.934715392082468 -3.100836358522781 -3.8412154822765765 -5.639024333237563 -3.0114954448106706 -3.4910301497224543 -3.995051287507878 -3.8362484334592053 -3.708240549031434 -4.115203503602738 -4.168710738851223 -3.5545141152817212 -2.3780223638891225 -0.003976307592252395
XID:76	-3.0 -3.0 -0.0004345117740176917 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -3.5279255041012987 -9.044226649686905 -6.7049367539047555 -5.241532465271178 -3.7159190986768067 -5.335730436484905 -6.058709746153817 -4.420697822684154 -5.592148698535823 -6.487115575615378 -4.723395752216346 -4.73328158287891 -3.680683613965859 -6.354282078731253 -3.787780424172995 -5.896613675832032 -6.880985085597255 -0.0013261866758766008 -2.678438849630984
XID:77	-3.0 -3.0 -0.0004345117740176917 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -3.4014152028107496 -5.493761579049489 -8.661453867703266 -4.689400140044072 -0.001359730918849954 -3.304858186818391 -3.3929548009354815 -3.6056709195969687 -5.1081081153723025 -5.2654281748693865 -4.355934808213888 -3.5502732831432957 -5.132145531991003 -4.527796641155673 -4.671901861639623 -4.333088150738114 -7.009787277671025 -4.153630100493149 -2.9815533299345476
XID:78	-3.0 -3.0 -0.0004345117740176917 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -0.0004345117740176917 -1.8358673218794175 -7.331547919019351 -6.6166712445676605 -4.435297253022121 -2.5842789731988356 -2.554741501935548 -4.084411290403214 -0.8963467693446854 -3.964714383434633 -5.630318546465563 -0.5392840279571423 -2.777723246995499 -0.2958185858376647 -6.946871596308354 -2.791139601116368 -2.965792808754253 -2.5046083167330613 -3.04389883272819 -1.305268479226709
XID:79	-3.0 -3.0 -0.0004345117740176917 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -2.5778173995177007 -5.472976214489896 -5.913597453935951 -1.6258696345587675 -2.7302209568313005 -2.196129954681585 -1.9547748463025958 -2.2789383022368104 -3.6284814446281093 -1.9199004688083054 -1.731164710003414 -2.924635553626715 -5.553430215466983 -4.1355227382712965 -2.789352472226509 -0.04008183665415417 -3.185791705700353 -3.2536928124663858 -2.632735420894877
XID:80	-3.0 -3.0 -0.0004345117740176917 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -0.0004345117740176917 -0.0004345117740176917 -3.5279255041012987 -9.044226649686905 -6.7049367539047555 -5.241532465271178 -3.7159190986768067 -5.335730436484905 -6.058709746153817 -4.420697822684154 -5.592148698535823 -6.487115575615378 -4.723395752216346 -4.73328158287891 -3.680683613965859 -6.354282078731253 -3.787780424172995 -5.896613675832032 -6.880985085597255 -0.0013261866758766008 -2.678438849630984
XID:81	-3.0 -3.0 -0.0004345117740176917 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -0.0004345117740176917 -0.0004345117740176917 -2.5778173995177007 -5.472976214489896 -5.913597453935951 -1.6258696345587675 -2.7302209568313005 -2.196129954681585 -1.9547748463025958 -2.2789383022368104 -3.6284814446281093 -1.9199004688083054 -1.731164710003414 -2.924635553626715 -5.553430215466983 -4.1355227382712965 -2.789352472226509 -0.04008183665415417 -3.185791705700353 -3.2536928124663858 -2.632735420894877
XID:82	-3.0 -3.0 -0.0004345117740176917 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -3.0 -0.0004345117740176917 -2.5778173995177007 -5.472976214489896 -5.913597453935951 -1.6258696345587675 -2.7302209568313005 -2.196129954681585 -1.9547748463025958 -2.2789383022368104 -3.6284814446281093 -1.9199004688083054 -1.731164710003414 -2.924635553626715 -5.553430215466983 -4.1355227382712965 -2.789352472226509 -0.04008183665415417 -3.185791705700353 -3.2536928124663858 -2.632735420894877
XID:83	-3.0 -3.0 -0.0004345117740176917 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.6554976927846727 -9.517340759316665 -7.929053837553075 -5.256650185434434 -4.489876084206426 -5.927819977568435 -5.070492180748793 -3.153599171274309 -5.446784698597862 -4.842806245520433 -2.9987380383226605 -6.457196972760801 -3.8302550502348325 -4.939729110978195 -0.0024816870178505906 -4.309942207167712 -6.580979900028741 -2.799403917641313 -2.718934800815488
XID:84	-3.0 -3.0 -0.0004345117740176917 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.4014152028107496 -5.493761579049489 -8.661453867703266 -4.689400140044072 -0.001359730918849954 -3.304858186818391 -3.3929548009354815 -3.6056709195969687 -5.1081081153723025 -5.2654281748693865 -4.355934808213888 -3.5502732831432957 -5.132145531991003 -4.527796641155673 -4.671901861639623 -4.333088150738114 -7.009787277671025 -4.153630100493149 -2.9815533299345476
XID:85	-3.0 -3.0 -0.0004345117740176917 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -2.2042207506652676 -6.822255780964454 -6.90579449062775 -4.584679355343819 -0.8674489569088637 -2.1066488763542717 -1.815828330344629 -2.712832265278679 -3.4025242101296227 -4.527890355869418 -1.3379915003178304 -3.9777531383177513 -1.5771787950232143 -1.565273054307269 -0.21108180999750378 -3.6128077870049737 -6.329819110360726 -1.5879663965900697 -1.037501389795125
XID:86	-3.0 -3.0 -0.0004345117740176917 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -3.5279255041012987 -9.044226649686905 -6.7049367539047555 -5.241532465271178 -3.7159190986768067 -5.335730436484905 -6.058709746153817 -4.420697822684154 -5.592148698535823 -6.487115575615378 -4.723395752216346 -4.73328158287891 -3.680683613965859 -6.354282078731253 -3.787780424172995 -5.896613675832032 -6.880985085597255 -0.0013261866758766008 -2.678438849630984
XID:87	-3.0 -3.0 -0.0004345117740176917 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -2.2042207506652676 -6.822255780964454 -6.90579449062775 -4.584679355343819 -0.8674489569088637 -2.1066488763542717 -1.815828330344629 -2.712832265278679 -3.4025242101296227 -4.527890355869418 -1.3379915003178304 -3.9777531383177513 -1.5771787950232143 -1.565273054307269 -0.21108180999750378 -3.6128077870049737 -6.329819110360726 -1.5879663965900697 -1.037501389795125
XID:88	-3.0 -3.0 -0.0004345117740176917 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.6554976927846727 -9.517340759316665 -7.929053837553075 -5.256650185434434 -4.489876084206426 -5.927819977568435 -5.070492180748793 -3.153599171274309 -5.446784698597862 -4.842806245520433 -2.9987380383226605 -6.457196972760801 -3.8302550502348325 -4.939729110978195 -0.0024816870178505906 -4.309942207167712 -6.580979900028741 -2.799403917641313 -2.718934800815488
XID:89	-3.0 -3.0 -0.0004345117740176917 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.744204244111899 -7.526733517716956 -5.676226234619365 -2.9128186351609955 -3.3894484241045606 -4.934715392082468 -3.100836358522781 -3.8412154822765765 -5.639024333237563 -3.0114954448106706 -3.4910301497224543 -3.995051287507878 -3.8362484334592053 -3.708240549031434 -4.115203503602738 -4.168710738851223 -3.5545141152817212 -2.3780223638891225 -0.003976307592252395
XID:90	-3.0 -3.0 -0.0004345117740176917 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.4014152028107496 -5.493761579049489 -8.661453867703266 -4.689400140044072 -0.001359730918849954 -3.304858186818391 -3.3929548009354815 -3.6056709195969687 -5.1081081153723025 -5.2654281748693865 -4.355934808213888 -3.5502732831432957 -5.132145531991003 -4.527796641155673 -4.671901861639623 -4.333088150738114 -7.009787277671025 -4.153630100493149 -2.9815533299345476
XID:91	-3.0 -3.0 -0.0004345117740176917 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.856704092875928 -9.136760437219909 -8.81072590478938 -9.473870165087158 -4.436914231252259 -3.874616339532293 -5.523925207081524 -4.293277951530149 -5.762468828430193 -7.976813409927239 -3.398163727942876 -4.953204484246515 -0.0012142460708726372 -7.042227549646196 -5.197595753123056 -7.190224201876101 -6.773841056602853 -4.445340063195698 -2.7046198518197113
